      0.000E+00      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.100E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.140E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.160E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.180E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.200E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.220E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.250E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.280E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.320E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.350E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.400E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.450E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.500E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.560E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.630E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.710E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.790E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.890E-03      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.100E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.105E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.110E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.115E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.120E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.126E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.132E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.138E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.145E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.151E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.158E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.166E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.174E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.182E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.191E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.200E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.209E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.219E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.229E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.240E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.251E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.263E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.275E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.288E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.302E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.316E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.331E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.347E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.363E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.380E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.398E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.417E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.437E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.457E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.479E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.501E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.525E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.550E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.575E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.603E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.631E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.661E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.692E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.724E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.759E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.794E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.832E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.871E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.912E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.955E-02      0.814E+02      0.993E+02      0.841E+11     -0.990E+02     -0.990E+02
      0.100E-01      0.814E+02      0.993E+02      0.841E+11     -0.183E-01      0.198E+00
      0.105E-01      0.296E+02      0.159E+02      0.833E+11     -0.180E-01      0.198E+00
      0.110E-01      0.294E+02      0.158E+02      0.833E+11     -0.178E-01      0.198E+00
      0.115E-01      0.294E+02      0.158E+02      0.833E+11     -0.177E-01      0.197E+00
      0.120E-01      0.293E+02      0.158E+02      0.833E+11     -0.176E-01      0.197E+00
      0.126E-01      0.294E+02      0.158E+02      0.833E+11     -0.174E-01      0.197E+00
      0.132E-01      0.296E+02      0.159E+02      0.832E+11     -0.173E-01      0.197E+00
      0.138E-01      0.295E+02      0.159E+02      0.832E+11     -0.170E-01      0.197E+00
      0.144E-01      0.293E+02      0.157E+02      0.832E+11     -0.170E-01      0.197E+00
      0.151E-01      0.294E+02      0.158E+02      0.832E+11     -0.167E-01      0.197E+00
      0.159E-01      0.295E+02      0.158E+02      0.832E+11     -0.165E-01      0.196E+00
      0.166E-01      0.295E+02      0.158E+02      0.832E+11     -0.162E-01      0.196E+00
      0.174E-01      0.295E+02      0.158E+02      0.831E+11     -0.162E-01      0.196E+00
      0.182E-01      0.297E+02      0.159E+02      0.831E+11     -0.158E-01      0.196E+00
      0.191E-01      0.297E+02      0.159E+02      0.831E+11     -0.157E-01      0.196E+00
      0.200E-01      0.296E+02      0.158E+02      0.831E+11     -0.153E-01      0.195E+00
      0.209E-01      0.295E+02      0.158E+02      0.830E+11     -0.150E-01      0.195E+00
      0.219E-01      0.296E+02      0.158E+02      0.830E+11     -0.147E-01      0.194E+00
      0.229E-01      0.296E+02      0.158E+02      0.830E+11     -0.145E-01      0.195E+00
      0.240E-01      0.297E+02      0.158E+02      0.830E+11     -0.142E-01      0.194E+00
      0.251E-01      0.297E+02      0.159E+02      0.829E+11     -0.138E-01      0.194E+00
      0.263E-01      0.298E+02      0.159E+02      0.829E+11     -0.136E-01      0.194E+00
      0.275E-01      0.297E+02      0.158E+02      0.829E+11     -0.131E-01      0.193E+00
      0.290E-01      0.298E+02      0.159E+02      0.829E+11     -0.127E-01      0.192E+00
      0.300E-01      0.298E+02      0.159E+02      0.828E+11     -0.127E-01      0.193E+00
      0.310E-01      0.298E+02      0.159E+02      0.828E+11     -0.122E-01      0.192E+00
      0.320E-01      0.299E+02      0.159E+02      0.828E+11     -0.119E-01      0.192E+00
      0.330E-01      0.299E+02      0.159E+02      0.827E+11     -0.116E-01      0.191E+00
      0.340E-01      0.299E+02      0.159E+02      0.827E+11     -0.113E-01      0.191E+00
      0.350E-01      0.299E+02      0.159E+02      0.827E+11     -0.111E-01      0.191E+00
      0.360E-01      0.300E+02      0.159E+02      0.827E+11     -0.109E-01      0.191E+00
      0.370E-01      0.300E+02      0.159E+02      0.826E+11     -0.105E-01      0.190E+00
      0.380E-01      0.300E+02      0.159E+02      0.826E+11     -0.103E-01      0.190E+00
      0.390E-01      0.300E+02      0.159E+02      0.826E+11     -0.101E-01      0.190E+00
      0.400E-01      0.301E+02      0.159E+02      0.826E+11     -0.966E-02      0.189E+00
      0.425E-01      0.301E+02      0.159E+02      0.825E+11     -0.894E-02      0.189E+00
      0.450E-01      0.302E+02      0.159E+02      0.825E+11     -0.824E-02      0.188E+00
      0.475E-01      0.302E+02      0.160E+02      0.824E+11     -0.773E-02      0.188E+00
      0.500E-01      0.303E+02      0.159E+02      0.824E+11     -0.713E-02      0.187E+00
      0.525E-01      0.304E+02      0.160E+02      0.823E+11     -0.672E-02      0.186E+00
      0.550E-01      0.304E+02      0.159E+02      0.822E+11     -0.630E-02      0.186E+00
      0.571E-01      0.305E+02      0.160E+02      0.822E+11     -0.585E-02      0.185E+00
      0.640E-01      0.306E+02      0.159E+02      0.821E+11     -0.458E-02      0.184E+00
      0.719E-01      0.308E+02      0.160E+02      0.819E+11     -0.311E-02      0.182E+00
      0.806E-01      0.310E+02      0.160E+02      0.817E+11     -0.130E-02      0.180E+00
      0.905E-01      0.312E+02      0.160E+02      0.815E+11      0.318E-03      0.178E+00
      0.102E+00      0.314E+02      0.160E+02      0.812E+11      0.240E-02      0.176E+00
      0.114E+00      0.317E+02      0.161E+02      0.809E+11      0.453E-02      0.174E+00
      0.128E+00      0.321E+02      0.162E+02      0.806E+11      0.664E-02      0.172E+00
      0.143E+00      0.324E+02      0.163E+02      0.803E+11      0.826E-02      0.170E+00
      0.161E+00      0.329E+02      0.164E+02      0.799E+11      0.101E-01      0.169E+00
      0.181E+00      0.332E+02      0.163E+02      0.794E+11      0.122E-01      0.167E+00
      0.203E+00      0.331E+02      0.162E+02      0.789E+11      0.120E-01      0.168E+00
      0.227E+00      0.330E+02      0.161E+02      0.783E+11      0.123E-01      0.168E+00
      0.255E+00      0.329E+02      0.161E+02      0.777E+11      0.124E-01      0.169E+00
      0.286E+00      0.327E+02      0.160E+02      0.770E+11      0.122E-01      0.171E+00
      0.321E+00      0.326E+02      0.160E+02      0.762E+11      0.107E-01      0.174E+00
      0.360E+00      0.325E+02      0.161E+02      0.754E+11      0.857E-02      0.178E+00
      0.404E+00      0.324E+02      0.162E+02      0.744E+11      0.601E-02      0.181E+00
      0.453E+00      0.318E+02      0.163E+02      0.734E+11      0.270E-02      0.188E+00
      0.509E+00      0.307E+02      0.167E+02      0.722E+11     -0.795E-03      0.200E+00
      0.571E+00      0.297E+02      0.174E+02      0.710E+11     -0.180E-02      0.213E+00
      0.641E+00      0.286E+02      0.181E+02      0.697E+11     -0.104E-02      0.231E+00
      0.719E+00      0.296E+02      0.190E+02      0.682E+11      0.944E-02      0.230E+00
      0.806E+00      0.320E+02      0.193E+02      0.666E+11      0.226E-01      0.226E+00
      0.905E+00      0.353E+02      0.198E+02      0.646E+11      0.329E-01      0.219E+00
      0.102E+01      0.389E+02      0.212E+02      0.621E+11      0.131E-01      0.213E+00
      0.114E+01      0.427E+02      0.223E+02      0.591E+11     -0.401E-02      0.175E+00
      0.128E+01      0.384E+02      0.229E+02      0.555E+11     -0.152E-01      0.168E+00
      0.143E+01      0.300E+02      0.189E+02      0.518E+11     -0.349E-01      0.193E+00
      0.161E+01      0.305E+02      0.195E+02      0.486E+11     -0.226E-01      0.185E+00
      0.168E+01      0.305E+02      0.182E+02      0.462E+11     -0.115E-01      0.176E+00
      0.170E+01      0.311E+02      0.179E+02      0.453E+11     -0.816E-02      0.172E+00
      0.180E+01      0.340E+02      0.183E+02      0.442E+11      0.555E-02      0.168E+00
      0.190E+01      0.404E+02      0.205E+02      0.420E+11     -0.333E-02      0.153E+00
      0.200E+01      0.437E+02      0.235E+02      0.395E+11     -0.213E-01      0.143E+00
      0.210E+01      0.432E+02      0.236E+02      0.368E+11     -0.394E-01      0.148E+00
      0.220E+01      0.427E+02      0.218E+02      0.341E+11     -0.572E-01      0.163E+00
      0.230E+01      0.418E+02      0.224E+02      0.314E+11     -0.712E-01      0.196E+00
      0.240E+01      0.414E+02      0.239E+02      0.289E+11     -0.736E-01      0.207E+00
      0.250E+01      0.422E+02      0.240E+02      0.263E+11     -0.609E-01      0.198E+00
      0.260E+01      0.430E+02      0.241E+02      0.237E+11     -0.372E-01      0.185E+00
      0.275E+01      0.419E+02      0.201E+02      0.205E+11     -0.989E-02      0.144E+00
      0.300E+01      0.351E+02      0.163E+02      0.154E+11     -0.181E-01      0.143E+00
      0.325E+01      0.243E+02      0.115E+02      0.101E+11     -0.529E-01      0.189E+00
      0.350E+01      0.267E+02      0.119E+02      0.643E+10     -0.598E-01      0.131E+00
      0.375E+01      0.152E+02      0.594E+01      0.245E+10     -0.219E+00      0.160E+00
      0.400E+01      0.134E+01      0.178E+01      0.196E+09     -0.408E+00      0.705E+00
      0.425E+01      0.297E-03      0.105E-01      0.434E+05     -0.708E+00      0.299E+02
      0.450E+01      0.298E-05      0.393E-03      0.431E+03     -0.565E+00      0.999E+02
      0.475E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.500E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.525E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.550E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.575E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.600E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.625E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.650E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.675E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.700E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.725E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
      0.750E+01      0.000E+00      0.000E+00      0.000E+00     -0.990E+02     -0.990E+02
