      0.000E+00      0.100E+03      0.955E+11     -0.990E+02
      0.100E-03      0.100E+03      0.955E+11     -0.990E+02
      0.140E-03      0.100E+03      0.955E+11     -0.990E+02
      0.160E-03      0.100E+03      0.955E+11     -0.990E+02
      0.180E-03      0.100E+03      0.955E+11     -0.990E+02
      0.200E-03      0.100E+03      0.955E+11     -0.990E+02
      0.220E-03      0.100E+03      0.955E+11     -0.990E+02
      0.250E-03      0.100E+03      0.955E+11     -0.990E+02
      0.280E-03      0.100E+03      0.955E+11     -0.990E+02
      0.320E-03      0.100E+03      0.955E+11     -0.990E+02
      0.350E-03      0.100E+03      0.955E+11     -0.990E+02
      0.400E-03      0.100E+03      0.955E+11     -0.990E+02
      0.450E-03      0.100E+03      0.955E+11     -0.990E+02
      0.500E-03      0.100E+03      0.955E+11     -0.990E+02
      0.560E-03      0.100E+03      0.955E+11     -0.990E+02
      0.630E-03      0.100E+03      0.955E+11     -0.990E+02
      0.710E-03      0.100E+03      0.955E+11     -0.990E+02
      0.790E-03      0.100E+03      0.955E+11     -0.990E+02
      0.890E-03      0.100E+03      0.955E+11     -0.990E+02
      0.100E-02      0.100E+03      0.955E+11     -0.990E+02
      0.105E-02      0.100E+03      0.955E+11     -0.990E+02
      0.110E-02      0.100E+03      0.955E+11     -0.990E+02
      0.115E-02      0.100E+03      0.955E+11     -0.990E+02
      0.120E-02      0.100E+03      0.955E+11     -0.990E+02
      0.126E-02      0.100E+03      0.955E+11     -0.990E+02
      0.132E-02      0.100E+03      0.955E+11     -0.990E+02
      0.138E-02      0.100E+03      0.955E+11     -0.990E+02
      0.145E-02      0.100E+03      0.955E+11     -0.990E+02
      0.151E-02      0.100E+03      0.955E+11     -0.990E+02
      0.158E-02      0.100E+03      0.955E+11     -0.990E+02
      0.166E-02      0.100E+03      0.955E+11     -0.990E+02
      0.174E-02      0.100E+03      0.955E+11     -0.990E+02
      0.182E-02      0.100E+03      0.955E+11     -0.990E+02
      0.191E-02      0.100E+03      0.955E+11     -0.990E+02
      0.200E-02      0.100E+03      0.955E+11     -0.990E+02
      0.209E-02      0.100E+03      0.955E+11     -0.990E+02
      0.219E-02      0.100E+03      0.955E+11     -0.990E+02
      0.229E-02      0.100E+03      0.955E+11     -0.990E+02
      0.240E-02      0.100E+03      0.955E+11     -0.990E+02
      0.251E-02      0.100E+03      0.955E+11     -0.990E+02
      0.263E-02      0.100E+03      0.955E+11     -0.990E+02
      0.275E-02      0.100E+03      0.955E+11     -0.990E+02
      0.288E-02      0.100E+03      0.955E+11     -0.990E+02
      0.302E-02      0.100E+03      0.955E+11     -0.990E+02
      0.316E-02      0.100E+03      0.955E+11     -0.990E+02
      0.331E-02      0.100E+03      0.955E+11     -0.990E+02
      0.347E-02      0.100E+03      0.955E+11     -0.990E+02
      0.363E-02      0.100E+03      0.955E+11     -0.990E+02
      0.380E-02      0.100E+03      0.955E+11     -0.990E+02
      0.398E-02      0.100E+03      0.955E+11     -0.990E+02
      0.417E-02      0.100E+03      0.955E+11     -0.990E+02
      0.437E-02      0.100E+03      0.955E+11     -0.990E+02
      0.457E-02      0.100E+03      0.955E+11     -0.990E+02
      0.479E-02      0.100E+03      0.955E+11     -0.990E+02
      0.501E-02      0.100E+03      0.955E+11     -0.990E+02
      0.525E-02      0.100E+03      0.955E+11     -0.990E+02
      0.550E-02      0.100E+03      0.955E+11     -0.990E+02
      0.575E-02      0.100E+03      0.955E+11     -0.990E+02
      0.603E-02      0.100E+03      0.955E+11     -0.990E+02
      0.631E-02      0.100E+03      0.955E+11     -0.990E+02
      0.661E-02      0.100E+03      0.955E+11     -0.990E+02
      0.692E-02      0.100E+03      0.955E+11     -0.990E+02
      0.724E-02      0.100E+03      0.955E+11     -0.990E+02
      0.759E-02      0.100E+03      0.955E+11     -0.990E+02
      0.794E-02      0.100E+03      0.955E+11     -0.990E+02
      0.832E-02      0.100E+03      0.955E+11     -0.990E+02
      0.871E-02      0.100E+03      0.955E+11     -0.990E+02
      0.912E-02      0.100E+03      0.955E+11     -0.990E+02
      0.955E-02      0.100E+03      0.955E+11     -0.990E+02
      0.100E-01      0.100E+03      0.955E+11     -0.915E-01
      0.105E-01      0.773E+02      0.944E+11     -0.915E-01
      0.110E-01      0.771E+02      0.944E+11     -0.915E-01
      0.115E-01      0.769E+02      0.944E+11     -0.915E-01
      0.120E-01      0.769E+02      0.943E+11     -0.914E-01
      0.126E-01      0.769E+02      0.943E+11     -0.917E-01
      0.132E-01      0.773E+02      0.943E+11     -0.915E-01
      0.138E-01      0.778E+02      0.942E+11     -0.914E-01
      0.144E-01      0.771E+02      0.942E+11     -0.915E-01
      0.151E-01      0.770E+02      0.941E+11     -0.915E-01
      0.159E-01      0.775E+02      0.941E+11     -0.915E-01
      0.166E-01      0.775E+02      0.940E+11     -0.915E-01
      0.174E-01      0.779E+02      0.940E+11     -0.914E-01
      0.182E-01      0.784E+02      0.939E+11     -0.914E-01
      0.191E-01      0.785E+02      0.939E+11     -0.914E-01
      0.200E-01      0.781E+02      0.938E+11     -0.914E-01
      0.209E-01      0.781E+02      0.938E+11     -0.914E-01
      0.219E-01      0.783E+02      0.937E+11     -0.914E-01
      0.229E-01      0.787E+02      0.936E+11     -0.913E-01
      0.240E-01      0.788E+02      0.936E+11     -0.913E-01
      0.251E-01      0.790E+02      0.935E+11     -0.914E-01
      0.263E-01      0.791E+02      0.934E+11     -0.913E-01
      0.275E-01      0.792E+02      0.933E+11     -0.913E-01
      0.290E-01      0.794E+02      0.932E+11     -0.913E-01
      0.300E-01      0.795E+02      0.932E+11     -0.913E-01
      0.310E-01      0.795E+02      0.931E+11     -0.913E-01
      0.320E-01      0.800E+02      0.930E+11     -0.912E-01
      0.330E-01      0.801E+02      0.930E+11     -0.912E-01
      0.340E-01      0.801E+02      0.929E+11     -0.912E-01
      0.350E-01      0.802E+02      0.928E+11     -0.912E-01
      0.360E-01      0.803E+02      0.928E+11     -0.912E-01
      0.370E-01      0.807E+02      0.927E+11     -0.911E-01
      0.380E-01      0.808E+02      0.926E+11     -0.911E-01
      0.390E-01      0.808E+02      0.926E+11     -0.911E-01
      0.400E-01      0.809E+02      0.925E+11     -0.911E-01
      0.425E-01      0.813E+02      0.924E+11     -0.912E-01
      0.450E-01      0.815E+02      0.922E+11     -0.910E-01
      0.475E-01      0.820E+02      0.921E+11     -0.910E-01
      0.500E-01      0.824E+02      0.919E+11     -0.911E-01
      0.525E-01      0.826E+02      0.917E+11     -0.909E-01
      0.550E-01      0.829E+02      0.916E+11     -0.909E-01
      0.571E-01      0.833E+02      0.914E+11     -0.909E-01
      0.640E-01      0.841E+02      0.911E+11     -0.909E-01
      0.719E-01      0.852E+02      0.906E+11     -0.908E-01
